time,SOPR,SOPR Smoothing,Upper Bollinger Band,Lower Bollinger Band,btc active adresses,btc sending adresses,btc receiving adresses,btc new adresses,btc blocks,btc blocksminted,btc meanblocksize,btc totalblocksize,btc difficulty,btc hashrate,btc totalvolume,btc totalvolume usd
1549584000,-0.181224599999998,-0.732552857545294,0.232058546831278,-1.47958388683128,638208.207971118,429730.640317928,474804.065791973,329359.985326101,561519.014360185,155.330142181045,996695.642436855,154686053.89441,2.49939797309176E+022,4.47532059860002E+019,2388521.68642002,8269640666.64799
1549670400,0.0207024000000011,-0.59308797435524,0.313019123632948,-1.48088258363295,624731.44288546,421566.342078305,465235.326557069,322764.897084992,561673.375385606,154.361025420855,985362.797145305,152043998.459062,2.49950743252962E+022,4.44344412612729E+019,2261474.33524494,7891621626.46111
1549756800,-0.211626600000003,-0.549383069927015,0.335198556634026,-1.48266675663402,601313.907815376,403569.37079134,449905.63081942,311726.006705902,561825.125315496,151.749929889791,969704.284677328,147289405.466506,2.51777880843332E+022,4.38099973955869E+019,1962581.874186,6867760037.52269
1549843200,-0.2202072,-0.516224693576649,0.0491295153557835,-0.997281015355782,617814.288212581,418029.121556551,452305.51612498,313178.550941193,561975.647985406,150.522669909829,991776.434798692,149274906.472596,2.5327281159909E+022,4.36627251418438E+019,2004419.88485416,7076745648.74798
1549929600,-0.233731200000002,-0.493193294744532,0.074147676491818,-0.987282216491817,655740.781264839,449800.190364451,458470.331374984,319268.814406431,562122.075624423,146.427639017133,1048719.63983529,152504087.113942,2.54495936762892E+022,4.28149569342359E+019,2217251.62507995,7889902137.55813
1550016000,-0.727458600000002,-0.623963786609163,0.0647392906406831,-1.01641753064068,675668.821034868,463997.973934551,474450.271124987,332177.029968898,562269.698238164,147.62261374129,1067731.63639525,156858380.365952,2.55496675533275E+022,4.33940556734657E+019,2497243.28553842,8941214170.88529
1550102400,-0.133468799999998,-0.550960916316587,0.103029253464589,-1.01805739346459,665311.399028528,453930.342310087,474241.676374989,331982.29724728,562416.116740316,146.418502151965,1075643.51552906,156827006.299416,2.56315461799952E+022,4.3322409187381E+019,2542562.83893352,9125965159.28917
1550188800,-0.245801400000001,-0.525271476986299,0.123010086742615,-0.997033026742614,656809.871932432,446307.007344617,472973.371579536,329441.152293229,562559.004605713,142.887865397062,1080303.64513222,153742428.244976,2.56985377836325E+022,4.2354698426039E+019,2471331.9004042,8884936873.03652
1550275200,-1.4227596,-0.860906844806972,0.223629386661375,-1.16128694666137,647381.167944717,439023.369645595,469248.394928712,325390.760967187,562703.185586493,144.180980779414,1067295.71450212,153300896.564072,2.57533490956993E+022,4.28356623485774E+019,2152755.39437292,7745128159.28784
1550361600,-0.696023400000001,-0.915294509387523,0.200231477092647,-1.10440207709265,624751.68286386,421884.211528214,455418.141305309,315142.440791335,562850.060934403,146.87534791043,1033583.37304319,150922292.825149,2.57981947146631E+022,4.37746328306542E+019,1884991.98760577,6786715467.01483
1550448000,-0.210429000000001,-0.812643689498883,0.206342097017918,-1.03933505701792,635646.831434067,430448.536704903,465030.479249799,321004.542465638,562998.413491784,148.352557381261,1042025.85419076,153918719.220577,2.58348865847243E+022,4.43610632250807E+019,1757780.26986711,6372693807.10258
1550534400,-0.186591600000001,-0.721433200499086,0.225284586443734,-1.00662408644373,650159.952991509,439329.16639492,478401.119386199,331687.352926431,563148.156493278,149.743001493759,1045379.56368522,156012318.635017,2.58649072056835E+022,4.48408699114297E+019,1761501.58657377,6491731128.18191
1550620800,0.661264799999994,-0.3898802549538,0.42977157634105,-1.10602839634105,658147.597902144,444759.499777662,486308.188588708,338162.743303444,563294.309858137,146.15336485853,1071950.93392427,155809692.155923,2.58894695319229E+022,4.3778893563897E+019,1690561.41624367,6300388969.97892
1550707200,-0.596202000000001,-0.499660208598564,0.427105630879261,-1.12487209087926,656317.489192663,441333.227090814,487219.608845307,338605.153611908,563435.526247566,141.216389429706,1091314.31033834,152978019.218483,2.59095659806642E+022,4.23645492795521E+019,1579955.99708406,5934907262.32819
1550793600,-0.055410600000001,-0.425603988853371,0.447857583688348,-1.12403736368835,671409.036612179,455575.549437939,497979.316327978,344214.03477338,563580.521475282,144.995227715214,1090199.74998502,157127442.08785,2.59260085296343E+022,4.35709948650881E+019,1542538.15893781,5850621982.84229
1550880000,-0.693564,-0.558392354516394,0.449494867433343,-1.13052408743334,653080.848137237,441314.540449223,487667.440631982,337331.119360038,563725.153934321,144.632459039721,1070671.38857643,154111454.071877,2.59394615242463E+022,4.34671776168903E+019,1443123.88910892,5515648877.17188
1550966400,-0.3295074,-0.556717199149777,0.452919484264801,-1.1027067042648,637892.148475922,429675.896731182,477855.360517076,329110.734021849,563868.398673536,143.244739214317,1065833.92841057,152097908.604263,2.59504685198379E+022,4.30185998683648E+019,1353818.47439549,5211295360.03886
1551052800,-0.636682200000001,-0.648429890213454,0.443744514325195,-1.1329772943252,643765.030571208,434526.460961876,482263.840423062,331652.055108786,564011.598914711,143.20024117535,1073777.97067032,153291423.585306,2.59594742435037E+022,4.30152180741166E+019,1383358.32524294,5326254911.51059
1551139200,-0.139096199999997,-0.572683910174643,0.460531697042853,-1.12586779704285,654730.115921898,442093.104423354,491338.233073415,338952.40872537,564158.035475673,146.43656096165,1077256.03924409,157412634.387978,2.59668425628667E+022,4.39215420606409E+019,1444640.17030725,5565332546.4614
1551225600,-0.2874972,-0.555679926506526,0.466221682134231,-1.11875312213423,659181.913027007,446195.449073653,496506.372514612,343114.879866212,564303.483571005,145.448095332259,1085958.95151564,157636193.590164,2.59728711878E+022,4.37539889587062E+019,1437636.29869466,5538974864.95126
1551312000,-0.216009599999998,-0.520104667141703,0.463353406262318,-1.11936334626232,665304.474294824,452069.185605716,501462.486602864,346953.083526901,564449.759285368,146.275714362758,1094100.4645734,159813356.755588,2.59778036991091E+022,4.39805364207596E+019,1456060.18731906,5613169389.54789
1551398400,-0.141746399999998,-0.468493636752302,0.444002879474485,-1.11625769947449,675931.478968492,457875.87913195,510771.489038707,348961.068340191,564598.893960755,149.134675387711,1086640.63599777,161774122.43639,2.59818393901802E+022,4.48931661624397E+019,1440431.37766357,5556887482.72422
1551484800,-0.245088,-0.457582066433701,0.441397579801963,-1.11699853980196,667813.755519676,450661.355653413,505363.218304397,348178.87409652,564744.913240618,146.019279862672,1099174.93083013,160094547.811592,2.59851413192383E+022,4.40034995874506E+019,1444450.73815354,5572908467.8444
1551571200,-0.0959579999999982,-0.403463508900301,0.453222249357133,-1.11639828935713,647414.163607007,436484.200080065,489859.36043087,338036.533351698,564890.929015051,146.015774433096,1081794.10405404,157626945.66403,2.59878428975586E+022,4.40028632988233E+019,1444609.89377346,5573837029.373
1551657600,-0.738206400000003,-0.553805416372974,0.446017415134885,-1.15964097513489,653633.588405733,441813.618247326,492829.84035253,340038.25456048,565035.305557769,144.376542717987,1085968.62660825,156485918.27057,2.59900532798207E+022,4.34568881535827E+019,1505390.19904199,5784151672.9547
1551744000,-0.0307769999999974,-0.462439886123342,0.473927436660048,-1.11788283666005,663290.754150145,448729.687656903,500830.960288434,345953.117367666,565180.522729084,145.217171314717,1075760.72744458,155932833.494103,2.59918617743987E+022,4.37374539438404E+019,1625491.09256716,6236965828.64732
1551830400,-0.150300600000002,-0.423905543191826,0.472321979035872,-1.11796055903587,676894.253395574,459752.289901103,505225.331145082,349098.914209908,565322.609505614,142.086776530223,1104831.37785238,156338338.495175,2.59933414517808E+022,4.28760986813239E+019,1589934.17814396,6113524151.09878
1551916800,-0.0898133999999984,-0.37404798988422,0.486028368871752,-1.11606814887175,679132.025505469,461646.237191811,508652.72548234,350751.475262652,565464.680504593,142.070998979273,1087306.0261814,153949323.496052,2.59945520969116E+022,4.28986261938105E+019,1539923.75833518,5938573901.52164
