time,eth open,eth high,eth low,eth close,eth active adresses,eth sending adresses,eth receiving adresses,eth new adresses,eth blocks,eth blocksminted,eth meanblocksize,eth totalblocksize,eth difficulty,eth hashrate,eth totalvolume,eth totalvolume usd,eth totaltxfees,eth meantxfees,eth mediantxfees,eth totaltxfeeusd,eth totalgasused,eth meangasused,eth mediangasused,eth meantxgasprice
1493510400,68.9827,78.7947,68.5108,78.7947,38730.1575012092,20947.9030460827,33716.5887817425,9779.12982932828,3603370.30393174,5715.48801516892,2828.74969341122,16153293.4672402,318027376677158,20696135175368,12028318.0599781,753150308.850408,75.9268955539002,0.000833594352092873,0.000448587975031046,4561.64181118644,3349969973.70089,36754.5830192244,21005.3330766145,22411906636.9609
1493596800,78.7947,82.4909,73.3394,76.144,40427.9470464439,21816.8297649768,34967.3908214257,10436.3789512686,3609069.15776233,5698.85383059275,2958.87693136009,16840691.7459238,321997602076318,20909810440658.9,14282578.6729775,971217181.854127,81.3107716604638,0.000853051742621441,0.000451026525025401,5266.07950018737,3542220950.84618,37213.8401448909,21004.3634263209,22516950851.1994
1493683200,76.144,79.3533,75.0214,77.4787,41374.8657652723,22516.1334440719,35688.956126621,10720.4918692198,3614753.49271464,5684.33495230316,3050.17656483462,17314656.7012104,324557205611087,21069735354216.5,15354463.6821134,1080171834.38156,87.0241954767431,0.000883691425781179,0.000452534429566237,5903.92611807253,3740943386.14688,38084.5887104998,21003.5700760807,22600316375.1147
1493769600,77.4787,80.0953,75.9676,79.9956,41370.344717041,22485.7455451498,35806.7822854172,10778.7660748162,3620431.40313016,5677.91041552077,3046.06151905742,17276100.028263,327600804547385,21273086798021,16664577.8510688,1204539670.67433,85.2586155882444,0.000867440257457329,0.000450437260554194,5929.73985655945,3691122254.12017,37636.2763436217,21002.9209713388,22524368898.9605
1493856000,79.9956,97.5423,79.4654,97.5423,43176.4638593972,23688.7009005771,37620.640051705,11762.626788486,3626104.05710649,5672.65397633517,3101.44897231061,17576456.750397,329943310582204,21402832504289.3,17800947.8858232,1347034290.08885,86.5625654740181,0.000856014756101451,0.000448721394998886,6309.78999828271,3773831879.55287,37355.3160382105,21002.3898856408,22524207407.1671
1493942400,97.5423,102.171,92.9397,95.3717,44434.379521325,24589.6643731994,38705.250951395,12320.5128269431,3631777.13763258,5673.08052609241,3114.0397318505,17652321.3412339,332623416302455,21686531055300.5,18797940.0911419,1503568772.42572,86.1608819441966,0.000841712073173914,0.000447317504999089,6616.90305120764,3761094183.08871,36769.2161875504,21001.9553609789,22593608466.804
1494028800,95.3717,97.5234,90.9993,97.5234,44169.037790175,24427.3617598904,38569.0235056868,12407.8741311352,3637451.11260848,5673.97497589379,3081.30129650314,17471740.915555,336466038085076,21913893215426.4,18199425.8725502,1493291861.05769,85.8342027525245,0.000850111696233203,0.000443683413181073,6845.27448174464,3786126119.07258,37544.5651297267,21001.5998408009,22528120929.1067
1494115200,97.5234,98.0522,92.1274,93.5871,44878.4854646886,24958.3868944558,39221.2010501074,12913.5333800197,3643133.09213421,5681.97952573129,3125.03483927348,17748562.0218178,342017076817904,22181270053587,18505144.897385,1566794339.28277,89.4522578520655,0.000875833206008984,0.000443195519875423,7435.56396291804,3894791113.78666,38193.1383583073,21001.3089606553,22589112772.7584
1494201600,93.5871,95.1369,90.1711,92.5337,46855.4881074725,26671.4074591002,40549.3463137242,13773.4364018343,3648807.4390189,5674.34688468923,3176.64036817466,18017187.10876,347086912358611,22345289085542,18682052.0651715,1602379292.64705,90.5711135062354,0.000864519895825532,0.000439269061716255,7656.56427061736,3981396504.55272,38012.2365746205,21001.0709678089,22537415670.0634
1494288000,92.5337,92.9997,83.7114,90.5806,47769.3993606593,27273.6970119911,41300.1924385016,14507.1752378644,3654481.35919728,5673.9201783821,3212.89882540291,18222975.4526218,351400419501974,22643523502086.5,18833416.5642916,1615411738.83298,93.497570757829,0.000879063551129981,0.000439583777767845,7928.17165128164,4156026475.90677,39057.1448330459,21000.8762463891,22516047676.9941
1494374400,90.5806,92.8469,85.9838,89.0987,48274.7812950849,27260.4793734472,41819.6119951377,14869.3251946164,3660150.56661596,5669.20741867626,3215.46850200965,18223575.7339633,353550926146433,22846553655305.4,18801275.7421539,1623863252.54784,95.5715646073146,0.000893146541833621,0.000439841272719146,8185.7184520497,4305333533.56009,40207.176866663,21000.7169288638,22447948392.1275
1494460800,89.0987,91.8962,88.7062,89.938,49085.9119687058,27689.6649419114,42608.0461778399,15443.8115228679,3665825.73632215,5675.16970618967,3240.23855403335,18385001.0550609,357296387558797,23121014668696.9,19535501.0794771,1696790621.16501,98.0846219932574,0.000900479897863871,0.000440051950406574,8460.83806906441,4438424200.54916,40712.1782702588,21000.5865781613,22416755325.1734
1494547200,89.938,92.8479,89.0985,89.0985,48721.564338032,27601.3622252002,42212.7650545963,15449.4821550738,3671503.23880903,5677.50248688246,3224.61504376183,18304402.8632316,362105254864766,23455573787093,19278383.2379465,1679376778.41378,100.080213179938,0.000921659916434077,0.000442607959423561,8674.40234528631,4588904354.99477,42238.1386434863,21000.4799275865,22381756283.6864
1494633600,89.0985,93.8123,87.2356,90.9892,47609.2799129353,26757.8418206184,41314.8077719424,15060.6672177876,3677165.01357102,5661.77476199474,3195.61250039968,18092144.1608259,369759740535635,23636872819071.6,18211625.3659606,1584504617.00108,101.324463194495,0.000945936295264245,0.000446055603164731,8775.24496483345,4677704722.99572,43668.596425787,21000.3926680253,22344480037.4262
1494720000,90.9892,91.2483,89.7294,90.8297,47046.5017469471,26286.5978532332,40904.4790861347,14790.182269099,3682779.55655811,5614.5429870866,3185.57747205428,17887126.6770394,376327498534962,23937424349808.8,17180716.128976,1498064344.94277,102.243494726405,0.000964791514307109,0.000447420038952962,8890.17102176519,4765562931.54195,44987.5442086548,21000.3212738389,22291742005.9482
1494806400,90.8297,95.3722,90.7865,92.2149,47992.2287020476,26921.3982435544,41525.6647068375,15152.3309474446,3688355.27354754,5575.71698943449,3302.9919937226,18397314.7357595,382684731862452,24288756729904,17142738.5120333,1506275084.50075,107.676204559786,0.000985009420796726,0.000450070940961514,9458.09970842945,5044829841.44342,46138.671032923,21000.2628604136,22279694227.0255
1494892800,92.2149,93.5551,89.3937,89.9548,48705.6416653117,27465.1440174536,42153.9074874125,15766.8162297274,3693909.40562981,5554.13208226459,3364.95323417303,18667639.5110759,390825231229540,24660787484216.3,17980087.4505814,1587556800.97735,113.03394329437,0.00102024588974278,0.000451512588059421,9978.01869863565,5286257779.18098,47709.0771077897,21000.2150676112,22290309774.1173
1494979200,89.9548,91.2692,86.1395,89.8626,50660.7977261641,29064.208741553,43711.3788533375,16810.6678243224,3699421.87733348,5512.47170367103,3535.8627699143,19441503.0545167,393360742152458,24747304651450.7,17286356.189084,1523137971.94117,132.522214911757,0.00112047027342591,0.00046058484477589,11649.950547979,5728896647.32989,49052.0159407989,21000.1759644091,23084524480.3099
1495065600,89.8626,96.9579,89.8626,96.745,52183.3799577706,30187.0798794524,44852.4008800034,17433.2736744456,3704925.17236376,5503.29503027629,3664.81715061897,20122466.3173318,399033879408912,25007293248856.6,15863152.1771414,1404413149.88449,137.245192795074,0.00112647204189392,0.000460842145725728,12182.868218817,5995272871.45173,49652.4495786518,21000.1439708802,23004053039.4459
1495152000,96.745,133.562,96.745,130.249,55798.0381472669,32985.7926286429,47364.5098109119,19270.8602790919,3710414.0501158,5488.87775204424,3871.4451934937,21198762.6232715,404449042295920,25385292525306,15714383.4310891,1456270173.59066,143.925313270515,0.00111745167064048,0.000457234482866505,13520.4481081562,6432190249.91505,50075.6561086097,21000.1177943565,22913744190.8903
1495238400,130.249,133.546,126.379,129.405,55230.213029582,32878.5576052533,46700.5989362006,19714.1584101661,3715902.95009475,5488.89997894529,3927.32450030212,21514865.9644949,414249728987443,25841932930414,14615082.8744041,1411907994.68595,146.044305344967,0.00113035682143312,0.000457373667799868,14609.0586174523,6577507367.38504,51014.4270574625,21000.0963772008,22852795652.8705
1495324800,129.405,156.812,127.119,156.812,56220.5379332944,33103.365313389,47669.5809478005,20439.4023355904,3721382.41371388,5479.46361913705,4047.10023531083,22136631.607314,421860594908831,26303606896364,14295768.9929805,1467716290.40358,148.676820176791,0.00111980285389983,0.000457651182745346,15854.1853974331,6764972402.40594,50980.1234869947,21000.0788540734,22764409210.6823
1495411200,156.812,200.973,156.812,167.051,59903.3492181499,34880.3898018638,51054.7480482004,22247.8746382103,3726859.79303863,5477.3793247485,4280.07609197431,23409254.9514387,428819568231832,26847007221018.9,16465554.1938709,1965999367.18555,154.850565599193,0.00110459869864531,0.000456585513155283,18299.1576490261,7037271243.24123,50234.4212237957,21000.0645169691,22798319628.0898
1495497600,167.051,183.085,167.051,183.085,64362.0129966681,36757.5916560703,55034.6120394367,24990.2610676266,3732326.5579407,5466.76490206695,4706.71142078626,25682005.8693589,434061740327540,27080515100252.1,16407822.4284158,2094316810.40106,172.828397706612,0.00115030075343707,0.000457569965308868,22604.810733309,7719957703.74282,51587.1012759183,21000.0527866111,22812609639.8742
1495584000,183.085,228.374,182.002,190.496,67595.4651790921,38593.847718603,57685.4098504482,26733.4863280582,3737786.09286057,5459.53491987296,5062.85501659239,27589582.07493,437866822035798,27396091102029.4,16263584.2771314,2243738857.81734,190.876085270865,0.00120529152553943,0.000458979062525438,27733.9655279011,8376649598.51685,53208.1492554132,21000.0431890454,22939749243.9147
1495670400,190.496,210.076,178.65,178.65,70196.4715101663,40064.2390424934,59996.9716958213,28119.216086593,3743246.62143138,5460.52857080515,5224.55187542287,28487604.6067609,441924439717096,27677536650922.9,15955646.4658014,2360250943.15017,195.933139774344,0.00120341306635044,0.000460131960248085,30563.4705560892,8666489567.51379,53439.7769685199,21000.0353364917,22882972684.7761
1495756800,178.65,193.32,154.475,163.461,71193.1130537724,40872.9228529491,60754.9768420356,28620.2677072125,3748712.87208022,5466.25064884058,5285.39644604416,28859151.0418953,448066314140601,27917045058464,16043090.9545675,2470620650.24304,197.773628269918,0.00120522705428672,0.000456653422021161,31769.9467289057,8810287711.60219,53849.1385575144,21000.0289116751,22861934176.8827
1495843200,163.461,166.303,127.763,155.944,70116.183407632,40103.4823342311,60084.2537798473,27681.6735786284,3754174.16806563,5461.29598541502,5256.55313360341,28681930.4888234,451948883603625,28256129281320.4,15316697.9039816,2358130488.34585,194.928834037205,0.00120766758987095,0.000454700072562768,31083.6562356851,8703078492.76543,54059.46521049,21000.0236550069,22761984476.9283
1495929600,155.944,179.412,155.944,170.857,68999.2409698807,38994.8491825527,59209.6621835114,26740.460200696,3759633.95569006,5459.78762443047,5278.78279075552,28799885.8544919,454870244689440,28499091061495.5,14330959.990297,2239292769.52748,194.491866790441,0.00121353348262169,0.000455540059369537,31461.9331043809,8724934984.44444,54562.3068396445,21000.0193540965,22608235374.6188
1496016000,170.857,197.126,164.996,193.388,69101.5607935388,38967.7856948159,59269.905422873,26514.9219823876,3765115.41829187,5481.46260180675,5213.93336548724,28556353.3354934,464244407041925,29037663902614.7,13621011.6304748,2173103395.98846,194.152356124906,0.00121378921305411,0.000453347321302349,32040.7111298562,8684567595.45454,54392.8409256019,21000.0158351699,22575672793.1061
1496102400,193.388,233.516,191.643,233.516,71811.640649259,40429.8246593948,61655.0135278052,27506.3907128626,3770614.97860244,5499.56031056916,5551.19908480229,30537289.4563128,476793318283084,29780202694153.1,13318791.0355035,2226418079.78281,217.020268078559,0.00129352935613518,0.000454920535611013,38211.5302986922,9309891670.46281,55888.2099076997,21000.0129560481,22972620618.1728
1496188800,233.516,236.965,219.156,231.85,77373.5241675755,43943.8565395048,66296.4656136588,29943.592401433,3776098.61885654,5483.64025410204,5785.99558258733,31718153.555165,485035835972222,30280591911745.1,14955993.9324772,2735792807.73511,292.847887904276,0.00159674401865606,0.000463844074590828,57230.2149182244,9945750292.56048,56601.4647689452,21000.010600403,25743064828.2981
1496275200,231.85,235.162,215.609,221.902,80686.5197734709,46736.9735323221,68101.1082293572,30813.3028738998,3781544.50633717,5445.88748062894,5923.24464545327,32225690.3633168,503880556368527,30996130810992.3,15247408.8938405,2912357264.68005,285.656175710771,0.00153766510617314,0.000469099697392496,57134.3642537525,10062082431.9131,55974.1293562279,21000.008673057,25391337214.1437
1496361600,221.902,229.335,219.895,223.326,80609.6979964762,46465.160162809,68169.0885512922,30863.247805918,3786925.14154859,5380.63521142368,6217.61362479813,33342391.7518047,514132712513048,31505621866444.6,15438406.6132507,3039350980.96372,286.736478576086,0.00153010054141439,0.000469092479684769,58492.4665758637,10503285701.2016,57446.8079223883,21000.0070961375,24940881340.4079
1496448000,223.326,225.863,220.216,223.523,80376.8438152987,46171.8583150256,68112.5269965118,30733.0209321147,3792274.02490339,5348.88335480119,6293.66934614392,33561338.706022,528233483830649,32080390567463.8,15439521.9223302,3114554826.99214,276.081608974979,0.00148802407933904,0.000466119301560266,57131.0377134592,10448486598.4377,57561.1154207159,21000.0058059307,24529415336.2563
1496534400,223.523,249.611,223.523,246.391,80594.6903943353,45899.7022577482,68090.0675426006,30351.3807626393,3797588.56583005,5314.54092665552,6323.55155805048,33518075.4867453,538370863857209,32734559342750.2,15121426.181873,3141404161.00224,272.378383875892,0.00147557606491376,0.000473006701276581,57822.6222451251,10482137666.3581,57828.3260379203,21000.0047503069,24343845920.9379
1496620800,246.391,249.469,243.477,248.708,82359.110322638,47044.847301794,69534.6007166732,31114.4024421594,3802891.19022459,5302.62439453634,6344.49912803949,33568801.3982461,553876744115540,33398985495366.6,15476784.2376823,3335292040.77891,262.841286260275,0.00141740587129308,0.000471005482862657,57162.7006591842,10351183536.1112,56640.6348564002,21000.0038866148,24078807972.4145
1496707200,248.708,266.732,247.684,264.533,84401.4539003402,47897.2387014678,71723.5824045508,32084.5110890395,3808176.61018375,5285.41995916609,6531.61424957231,34447542.4167468,568440517841459,34069302719132.3,16356377.8770527,3680949206.33909,263.247554689316,0.00140004480378525,0.000469597213251265,59192.6826962721,10466361750.6364,56302.3501007547,21000.0031799575,23980684755.4488
1496793600,264.533,264.674,256.805,259.553,85739.0077366419,48348.6498466555,73134.5674219052,32588.5999819414,3813453.59015034,5276.97996659044,6687.27160772461,35221501.2500656,582239865975439,34833732783642.9,16640964.6445414,3864019150.11835,265.923175418531,0.00138942756673338,0.000472034083569217,61650.0385516313,10664750466.3389,56208.2543150302,21000.0026017834,23903427630.6123
1496880000,259.553,262.23,255.09,261.363,86010.824511798,47855.4407836272,73581.3733451952,32569.5818034066,3818718.21012301,5264.6199726649,6731.7778711965,35382879.2045991,593944233341599,35520190509424.3,16435687.5912295,3885840618.9149,261.121739882435,0.00136881346369095,0.000473576977465723,61625.729310818,10591494967.3682,55928.8489651665,21000.0021287319,23843129555.6416
1496966400,261.363,281.582,261.363,281.582,88250.8564187438,49356.4515502404,75214.0327369779,33128.0214755145,3823973.62646428,5255.41634127129,6868.19985325896,36042658.0764902,604080481713346,36078723888559.6,16363814.288917,3959776925.53889,259.192056418356,0.00133096919756532,0.000469350254290137,62609.6644292085,10676385531.6649,55075.6676840199,21000.0017416897,23602374869.637
1497052800,281.582,349.47,281.582,349.47,90889.0643426085,50497.096722924,77840.9358757092,34319.1084799664,3829242.96710714,5269.34064285832,6817.97327556096,35880046.9716738,620333852989285,36945920753488.3,15428667.0972636,3847664796.649,251.077071818655,0.00127181843437163,0.000464195662601021,62849.4076570787,10524655099.3622,53448.9746107345,21000.0014250189,23387787932.3221
1497139200,349.47,353.011,324.118,342.777,95461.4162803161,53140.897318756,81681.4929892166,36237.8160290634,3834508.06399675,5265.09688961136,7152.58580099715,37614886.2495513,632915955946026,37759601628469.1,14837257.2876339,3896855644.12771,262.495351406172,0.00127788053721315,0.000464032814855381,70724.3649911616,10913099579.66,53303.1782153937,21000.0011659245,23470665081.687
1497225600,342.777,414.756,341.284,391.836,104111.70422935,59408.1887153458,87917.0397184499,39313.6676601428,3839768.05236098,5259.98836422747,7570.47099412312,39774842.931451,644382102073264,38343474685948.6,16868361.4282659,4914888754.60105,308.006994974141,0.00136382225771985,0.000471914121245312,91908.0305288498,11676369024.8127,52990.6084167621,21000.0009539383,24728933446.788
1497312000,391.836,410.682,372.503,395.891,110726.121642195,63249.4271307375,92550.4870423682,41957.1826310259,3845030.22465898,5262.1722980043,7795.28403450801,40984908.2166418,656339694605102,39074464375796.5,17691861.5876723,5509634765.86224,305.577013937024,0.00130714366540715,0.000471864281018891,95692.0160937775,11791294566.1195,51346.9173964272,21000.0007804949,24760747905.5298
1497398400,395.891,399.324,353.9,357.948,113407.372252705,64563.713106967,95097.671216483,43144.2403344758,3850298.00199371,5267.77733473079,7822.02077446837,41176522.1772524,667944899293950,39910200859833.3,16894217.490513,5409872681.78642,296.337261292111,0.00125445754442403,0.000467350775379093,95564.6103430453,11731193510.6432,50332.5498143604,21000.0006385868,24406577846.0809
1497484800,357.948,364.439,306.245,364.439,116179.486388577,66273.9470875185,97679.5491771225,43919.1057282074,3855572.54708576,5274.54509205246,7889.26038689049,41591282.508661,679984716871076,40781723463844.6,17590952.6716617,5621575335.89423,293.297866946272,0.00122070526361966,0.000467603361673803,94315.3832911974,11755822967.0717,49428.2471930876,21000.0005224801,24225711942.9819
1497571200,364.439,373.011,344.375,368.994,116145.034317927,65944.5021625151,97929.994781282,43845.086504897,3860858.26579744,5285.71871167929,7915.64888271767,41824057.1434499,693212381448155,41637241588076.6,17711743.4490923,5741198733.3403,286.790706874223,0.00118754612477972,0.000462766386824021,93272.2968034857,11788713573.786,49192.4492503008,21000.0004274837,23836246935.7852
1497657600,368.994,377.646,365.01,377,115809.028078304,65762.047223876,97730.7230028671,43613.6162312794,3866142.76292518,5284.4971277376,7923.26442795264,41857469.2991863,701330979524051,42517970216014.9,16356086.507931,5362614671.11478,278.039735460728,0.00115092137481977,0.000458808861946926,91795.3047134117,11731091095.8249,48866.5096794752,21000.0003497594,23309666753.4423
1497744000,377,390.581,370.721,371.701,116101.204791339,65993.4931831713,98099.8642750731,44155.1405528649,3871438.62421151,5295.86128633076,7924.70714362125,41957588.1538797,709663725133528,43445461016350,15102707.7021092,5011314317.79889,273.286492580596,0.00112787203394345,0.000455570887047485,91709.0229538279,11860464410.584,49179.6347791433,21000.0002861668,22667390347.4575
1497830400,371.701,376.958,370.08,370.354,119659.713011096,67151.5853316856,100821.525315969,45634.2059068895,3876741.41980942,5302.79559790699,8112.28000710102,43014974.4895379,724808890726245,44247073266468.9,14373309.4538498,4817565960.2497,275.056422235033,0.00110259711868101,0.000452921634857033,93341.2946711353,12221282712.1142,49033.0864230282,21000.0002341365,22374148842.1723
1497916800,370.354,377.969,351.09,358.398,125021.583372715,69935.1152713791,105399.793440338,48173.9866510914,3881983.16166225,5241.74185283299,8320.64310188084,43555135.8550765,750581699523302,45054359772219.2,14314401.753347,4858181826.02181,355.96097510139,0.00132650127892082,0.000472690428519391,123342.927286148,12966275378.2752,49736.0008204849,21000.0001915662,24779987570.5137
1498003200,358.398,361.343,321.349,335.253,124048.204577676,71528.0034038557,99783.4673602767,44914.716350893,3887162.40499639,5179.24333413608,7934.1082300225,41152683.3359717,770522760160349,45866775444544.3,12619401.606718,4270476067.76897,457.311383037501,0.00183578831911704,0.000615837623334047,155004.068072545,13553216115.1343,53998.9737123185,21000.000156736,30868003866.2045
1498089600,335.253,341.585,331.16,336.381,127766.167381735,72819.0936940637,102653.382385681,45490.4042870942,3892298.87681523,5136.47181883861,8071.79802521114,41483157.6385223,794112214298560,46598963587115.1,11830332.9417455,3977179793.56234,498.698958039774,0.00194016498836848,0.000694776237273311,166791.551926221,14161862603.8371,54992.3694692752,21000.0001282385,32737562017.6215
1498176000,336.381,347.788,335.276,342.4,130095.046039601,73544.3493860521,104535.494679194,46121.0580530771,3897390.53557609,5091.65876086796,8262.91175106002,42051873.7042455,809956539687630,47191326358757.5,11525525.8860797,3855410959.48271,493.468138472542,0.00189696589957421,0.000759362375950891,164296.941904691,13917200672.594,53436.223754956,21000.0001049224,34232592082.3561
1498262400,342.4,343.621,323.829,323.866,129127.219486946,71945.3767704063,104354.677464795,46020.8656797904,3902454.43819862,5063.90262252833,8385.07350119456,42429530.1216554,826097757283846,47842762549718.3,11467586.7883624,3808074340.25247,520.144041406625,0.00201659391783345,0.000812205580323456,171763.997770968,13862957925.3951,53602.645024804,21000.0000858456,36610159659.0702
1498348800,323.866,332.366,286.669,302.582,127182.997762047,70083.3082666961,102118.008834832,43916.526465283,3907493.26761706,5038.82941843227,8493.11642494282,42757266.2813544,838485244109500,48517132350007.6,10120325.3584652,3333534862.15563,500.430850190875,0.00197381320550009,0.000817259111173737,162637.731488556,13598696471.6869,53618.4347519342,21000.0000702373,36230376508.9978
1498435200,302.582,309.968,245.005,273.647,133348.634532584,74819.4340363877,106180.916319408,45105.5216534134,3912518.67350486,5025.40588780822,8684.21337450413,43598982.0483809,851934331523665,49341587528522.5,10137898.137242,3205618339.37582,568.59087312708,0.00211731625904553,0.000811017454596694,174034.038715243,13589454266.1075,51645.3272035571,21000.0000574669,38657714239.4494
1498521600,273.647,290.466,235.213,290.466,132871.064617569,74519.5369388627,105407.658806788,44281.9722618837,3917539.64195852,5020.96845366127,8543.57026363974,42864856.5850389,870048831347964,50154922395734.8,10416939.0431856,3140031097.30324,525.580262203974,0.0019709696664918,0.00080483246285184,157104.942749619,13241992732.2698,50648.1147355685,21000.0000470184,37370901718.1961
1498608000,290.466,333.104,277.436,332.437,132913.598323465,73208.5302227058,105602.811751009,43944.3409415412,3922549.70705697,5010.06509845013,8809.3134210707,44095898.4786682,884007593464033,50948525770691.3,10439207.9045828,3126347001.03375,570.608594803252,0.00212525699985693,0.000835846560515142,169422.253155324,13603876700.2207,51538.2176495633,21000.0000384696,38482172363.3165
1498694400,332.437,332.437,301.753,305.423,132046.216810108,72062.6156367593,105279.755069007,43314.2789521701,3927562.85122843,5013.1441714592,8927.70777997966,44725343.3007285,901051251028992,51862036609894.2,10570106.9359476,3180107166.69341,551.640194626297,0.00206023209079203,0.000817827185876025,164616.130529629,13738802891.6351,52055.6057477882,21000.0000314751,37853081132.4273
1498780800,305.423,314.989,289.568,291.418,130876.541026452,71519.7764300758,104299.072329188,42029.6827790482,3932580.15100508,5017.29977664843,8904.5106762179,44651175.9733234,920854696344581,52725759088690.3,10457653.5775804,3128414331.73147,515.404614197879,0.00193920443792075,0.000752651333898566,153327.360840009,13749129741.8833,52518.7995800594,21000.0000257524,35920454635.8754
1498867200,291.418,294.916,269.783,275.672,128554.260839824,69754.3625336984,102144.513723881,39928.1040919486,3937595.94173143,5015.79072634872,8759.27609928556,43914881.0690827,936016530012995,53597423178728.5,10194626.4263673,2999902636.86284,479.102801283719,0.00182535999466243,0.000699318364098827,140877.406183316,13525840356.2681,52437.2189909213,21000.0000210701,34242140807.5588
1498953600,275.672,294.36,263.203,290.619,126298.758868947,67559.9329821169,100148.056683175,37916.0851661397,3942615.04323481,5019.10150337622,8712.67307679182,43712884.1474313,948004256647741,54459509508836,9627138.50220511,2801004261.6896,449.714699919407,0.00172564726836017,0.000652813206989949,130816.572986626,13430720957.6739,52412.2807344029,21000.0000172392,32667448529.8266
1499040000,290.619,290.921,281.895,284.049,128699.711801866,68363.7633490047,102012.955468052,38639.7060450234,3947640.12628302,5025.08304821691,8972.66608104058,45081557.9388074,959494281775979,55324646480141,12361943.4945361,3540901402.60387,445.388448335878,0.00166828958320378,0.000628705351173595,128599.560115773,13929712937.7332,52619.9594350497,21000.0000141048,31840157737.6525
1499126400,284.049,287.388,273.462,274.028,130208.491474254,68356.3518310038,102439.509019316,39490.1231277464,3952674.8305952,5034.70431217747,9183.42359618593,46239355.586297,974437397584663,56232429620848.6,13773396.1295713,3909267779.75913,432.962731402082,0.00160852602262127,0.000594577105505669,124181.084929099,14149106602.3272,52830.3529188915,21000.0000115403,30535428068.0707
1499212800,274.028,274.196,261.92,269.329,129393.49302439,67425.3787708213,102248.143743076,38304.1007408834,3957700.49775971,5025.66716450884,9349.0208378394,46981223.4796976,980930798001395,56731575040361.6,12543610.5680055,3535680654.03661,428.622411308976,0.00158991947305377,0.000566653995413729,121281.63031149,14279314988.6313,53175.9149007949,21000.000009442,29734991059.9407
1499299200,269.329,278.476,265.852,271.37,128332.494292682,66462.2189943084,102130.481244335,37205.9006061774,3962729.8618034,5029.36404368905,9254.63719831405,46540224.6652071,987455936390138,57421008291360.1,11777522.8927968,3295948475.6985,406.104051705526,0.00151496502340763,0.000543807814429414,113979.190300156,14078459675.7893,52763.6219166758,21000.0000077253,28845187287.9114
1499385600,271.37,273.943,245.588,251.233,130676.040784922,68664.1791771614,103266.393745365,36999.9186777815,3967769.15965733,5039.29785392741,9337.21947010423,47052863.9988058,997716060600500,58076102922276.7,11292496.6507026,3117632418.13456,397.047643562703,0.00145882411006079,0.000528510029987703,109719.248457783,14041105619.6458,51709.3688670948,21000.0000063207,28513651787.9296
1499472000,251.233,273.384,236.912,249.758,127747.306096754,66411.2375085866,101735.049428026,35490.1152818212,3972817.13062872,5047.97097139515,9254.84273638346,46714826.5444775,1010680276295350,58818406421482.9,10601557.2800334,2878443501.48918,390.361564273121,0.00145756336277701,0.000516417297262666,105525.746243052,13826088399.3465,51729.3315560394,21000.0000051715,28072983084.5086
1499558400,249.758,255.105,243.104,243.806,123900.704988254,63507.376143389,99115.4040774759,33285.3670487628,3977873.47051441,5056.33988568694,8841.29796359737,44686291.7182088,1036355994694720,59594704728862.1,9297828.71786184,2507402387.56886,365.952701045281,0.00139933729681755,0.000508332334123999,97708.6869507435,13217225778.0108,50783.4332122468,21000.0000042312,27852585726.2119
1499644800,243.806,243.806,207.202,209.316,126172.758626753,64676.3986627729,100968.603336117,33813.8457671696,3982845.7486027,4972.27808828932,9158.53183209058,45403778.8603527,1071706220102570,60334284078464,9548299.42409974,2489756387.23099,346.979241313411,0.00130207778830527,0.000492271909737818,90682.5732734739,13250998269.4634,49602.4238334564,21000.0000034619,26941299660.5516
1499731200,209.316,219.128,186.557,198.954,128130.075240071,65939.9625422687,102869.220911368,35278.237445866,3987735.7943113,4890.04570860035,9399.5636952832,45764658.3402886,1098030277431720,60905359056909.9,10146939.7142062,2493671277.56292,336.126710056427,0.0012444200086134,0.000483862471603669,84410.3903642914,13406346441.5609,49376.474668348,21000.0000028325,26511069376.9377
1499817600,198.954,228.188,191.666,228.188,128713.516105512,65741.242080038,103228.271654756,35622.9215466176,3992556.55898197,4820.76467067301,9642.34541660625,46244447.369327,1118521377090963,61078500960811.7,10630718.6742162,2513666667.50459,335.073531640713,0.00122977091613824,0.000477102022221184,81272.6301925499,13556497774.1862,49515.9654987956,21000.0000023175,26109351501.833
1499904000,228.188,231.812,200.449,211.377,126694.513177237,63626.834429122,102211.131353891,35015.6630835962,3997321.18462161,4764.62563964156,9830.2215642633,46594292.7567221,1132585058814540,61432614229242.9,12638867.4459434,2880723200.27576,333.682322231493,0.00123448893138583,0.000470538018180968,78944.1102440135,13818539961.4251,50971.0195519655,21000.0000018961,25658527976.8828
1499990400,211.377,211.377,188.768,200.409,124736.965326831,62320.3190783726,101288.743835002,34015.5425229424,4002038.06014496,4716.87552334309,9868.33119302088,46340655.8918635,1143983333947270,61457282694851.3,14903096.8438573,3254387921.92103,323.172919785767,0.00121117458022477,0.000461349287602611,74457.6439156875,13621511811.166,50988.2850709263,21000.0000015514,25196930708.1136
1500076800,200.409,200.409,174.558,174.558,121637.153449225,61597.5337913957,99190.2449559106,32413.0802460438,4006734.23102769,4696.17088273526,9664.54139263527,45235933.7297065,1166979784908380,61973868890103.4,16652608.8729463,3482410349.0285,316.785230177446,0.00121673556563845,0.000461467598947591,70547.2654686712,13081968582.954,50068.6402424361,21000.0000012693,25460035539.5602
